journey,conversion_flg,counts
Menu > Kids Menu > Menu > Sauces & Sides,false,4
Menu > Kids Menu > Menu > Kids Menu,false,4
viewed_favourite_store > Menu > viewed_favourite_store > Appetizers,false,4
 > Sauces & Sides,false,4
viewed_favourite_store > Dessert > Drinks,false,4
Kids Menu > Sauces & Sides > Menu,false,4
Menu > Appetizers > ,false,4
Menu > Dessert > Sauces & Sides > Menu,false,4
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Sauces & Sides,false,4
viewed_favourite_store > Appetizers >  > Menu,false,4
Menu > Drinks > Kids Menu,false,4
Drinks > Appetizers > Menu > Dessert,false,4
Menu > Kids Menu > Dessert,false,4
Drinks > added_item > Appetizers > added_item,false,4
Menu > Drinks > Menu > Sauces & Sides,false,4
Menu > Drinks > Menu > Appetizers,false,4
 > Appetizers > ,false,4
Menu > Sauces & Sides > Menu > added_item > Menu > added_item,false,4
viewed_favourite_store > Menu > Sauces & Sides > Menu > Appetizers > Menu,false,4
viewed_favourite_store > Kids Menu > Menu > added_item,false,4
Menu > added_item > Menu > added_item > Menu > added_item > Drinks > added_item,false,4
Quick_Reorder > viewed_favourite_store > ,false,4
viewed_favourite_store > Appetizers > Menu > Sauces & Sides > Menu > Appetizers,false,4
Menu Extras > added_item,false,4
Menu > added_item > Sauces & Sides > Appetizers > added_item,false,4
Menu > added_item > Menu > added_item > Quick_Reorder,false,4
Appetizers > Kids Menu > Menu > Appetizers,false,4
Appetizers > Menu > Kids Menu > Dessert,false,4
Quick_Reorder > Appetizers > added_item > Appetizers > added_item,false,4
viewed_favourite_store > Menu > added_item > Dessert,false,4
viewed_favourite_store > Menu > added_item > Menu > Sauces & Sides,false,4
Menu > viewed_favourite_store > Menu,false,4
Menu > added_item > Quick_Reorder > Menu > added_item,false,4
viewed_favourite_store > Appetizers > Menu > added_item > Sauces & Sides,false,4
viewed_favourite_store > Menu > Appetizers > Menu > Sauces & Sides,false,4
Family Value Bundles > Drinks,false,4
Appetizers > added_item > Menu > added_item > Kids Menu > added_item,false,4
Menu > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item,false,4
Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu,false,4
Appetizers > added_item > Menu > added_item > Menu > added_item > Menu,false,4
Dessert > added_item > Menu,false,4
Menu > added_item > Menu > added_item > Menu > added_item > Appetizers,false,4
viewed_favourite_store >  > Appetizers,false,4
Dessert > added_item > Appetizers > added_item,false,4
Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu,false,4
Dessert > Appetizers > Menu,false,4
Menu > added_item > Drinks > added_item > Menu > added_item,false,4
viewed_favourite_store > Menu > Kids Menu > Sauces & Sides,false,4
viewed_favourite_store > Drinks > Kids Menu,false,4
Menu > added_item > Appetizers > Menu > Appetizers > added_item,false,4
viewed_favourite_store > Kids Menu > added_item > Kids Menu > added_item,false,4
viewed_favourite_store > Menu > Appetizers > Menu > Dessert,false,4
Menu > added_item > Appetizers > added_item > Drinks > added_item,false,4
viewed_favourite_store > added_item > Drinks,false,4
viewed_favourite_store > Menu > Kids Menu > Appetizers > Menu,false,4
added_item > Dessert > Menu,false,4
Appetizers > Menu > added_item > Appetizers > Menu,false,4
Drinks > added_item > Dessert,false,4
viewed_favourite_store > Kids Menu > added_item > Menu,false,4
Dessert > Kids Menu > Menu,false,4
viewed_favourite_store >  > Family Value Bundles,false,4
viewed_favourite_store > Menu > added_item > Sauces & Sides > Menu,false,4
Appetizers > added_item > Menu > added_item > Menu > Drinks > added_item,false,4
viewed_favourite_store > Menu > added_item > Sauces & Sides > added_item > Appetizers > added_item,false,4
Kids Menu > Dessert,false,4
added_item > Menu > Drinks,false,4
viewed_favourite_store > Menu > viewed_favourite_store > Menu > added_item > Menu > added_item,false,4
viewed_favourite_store > Quick_Reorder > viewed_favourite_store > Quick_Reorder,false,4
Appetizers > Menu > Sauces & Sides > Menu > Appetizers > Menu,false,4
viewed_favourite_store > Appetizers > ,false,4
viewed_favourite_store > Menu > added_item > Quick_Reorder,false,4
Family Value Bundles > Sauces & Sides,false,4
Menu > Appetizers > added_item > Menu > added_item > Appetizers > added_item,false,4
Quick_Reorder > viewed_favourite_store > Menu Extras > Menu,false,3
viewed_favourite_store > Menu > Dessert > Menu > Appetizers,false,3
Appetizers > Sauces & Sides > Dessert > Menu,false,3
Drinks > Dessert > Drinks,false,3
Quick_Reorder > viewed_favourite_store > Menu > added_item > Kids Menu > added_item,false,3
Quick_Reorder > viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu > added_item,false,3
Appetizers > Menu > Dessert > Menu > Appetizers,false,3
Menu > Appetizers > Menu > added_item > Appetizers > added_item,false,3
Menu > Sauces & Sides > Drinks,false,3
Drinks > added_item > Drinks > added_item > Drinks > added_item,false,3
Menu > added_item > Quick_Reorder > added_item,false,3
Appetizers > added_item > Menu > Appetizers > added_item > Menu > added_item,false,3
 > Drinks > Menu,false,3
Menu > Appetizers > Menu > Kids Menu > Menu > Appetizers,false,3
Quick_Reorder > Appetizers > Menu > Appetizers,false,3
added_item > Menu > added_item > Drinks,false,3
added_item > Menu > added_item > Menu > added_item > Menu > added_item,false,3
viewed_favourite_store > Drinks > added_item > Appetizers > added_item,false,3
viewed_favourite_store > Appetizers > Menu > added_item > Menu Extras,false,3
viewed_favourite_store > added_item > Sauces & Sides > added_item,false,3
viewed_favourite_store > Menu > added_item > viewed_favourite_store > Menu,false,3
Menu > Kids Menu > Menu > added_item,false,3
Menu > added_item > Appetizers > Menu > Appetizers,false,3
Menu > added_item > Appetizers > Menu > Kids Menu,false,3
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > Appetizers > added_item,false,3
Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item,false,3
Kids Menu > Menu > Appetizers > Drinks > Menu,false,3
Appetizers > added_item > Sauces & Sides > Appetizers,false,3
Appetizers > Sauces & Sides > Dessert,false,3
Appetizers > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item,false,3
Appetizers > added_item > Menu > added_item > Menu Extras > added_item,false,3
viewed_favourite_store > Dessert > Appetizers > Menu,false,3
Appetizers > Dessert > Drinks,false,3
Sauces & Sides > Kids Menu > Menu,false,3
Menu > added_item > Sauces & Sides > Menu > added_item,false,3
Kids Menu > added_item > Dessert > added_item,false,3
Sauces & Sides > Menu > Kids Menu,false,3
Drinks > Appetizers > Drinks,false,3
Appetizers > Family Value Bundles > ,false,3
Menu > added_item > Menu > Drinks > added_item,false,3
Appetizers > added_item > ,false,3
Appetizers > added_item > Menu > Kids Menu > Menu,false,3
Quick_Reorder > viewed_favourite_store > Appetizers > Menu > added_item,false,3
Quick_Reorder > Sauces & Sides > added_item,false,3
viewed_favourite_store > Sauces & Sides > Menu > Sauces & Sides,false,3
Appetizers > added_item > Appetizers > added_item > Dessert > added_item,false,3
Family Value Bundles > Menu > Appetizers > Menu,false,3
viewed_favourite_store >  > added_item >  > added_item >  > added_item,false,3
added_item > Kids Menu > added_item > Menu > added_item,false,3
viewed_favourite_store > Menu > Kids Menu > Menu > Sauces & Sides,false,3
Menu > Sauces & Sides > Dessert > Menu > Appetizers > Menu,false,3
Quick_Reorder > Menu > Sauces & Sides,false,3
Menu > Appetizers > added_item > Menu > Appetizers,false,3
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Quick_Reorder,false,3
Menu > added_item > Menu > Appetizers > added_item > Menu,false,3
Drinks > Appetizers > Menu > Appetizers > Menu,false,3
viewed_favourite_store > Kids Menu > added_item > Kids Menu,false,3
Menu > Appetizers > Menu > Appetizers > Menu > Appetizers > Menu,false,3
Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > Menu > added_item,false,3
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item,false,3
Menu > Drinks > Kids Menu > Menu,false,3
Kids Menu > Menu > Sauces & Sides,false,3
viewed_favourite_store > Appetizers > Menu > Drinks,false,3
Appetizers > added_item > Menu Extras > Appetizers > added_item,false,3
viewed_favourite_store > Menu > added_item > Menu Extras,false,3
Quick_Reorder > Family Value Bundles,false,3
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > added_item > Appetizers > added_item,false,3
Appetizers > added_item > Drinks > Menu,false,3
viewed_favourite_store > Dessert > viewed_favourite_store > Dessert,false,3
added_item > Appetizers > added_item > Drinks,false,3
added_item > Drinks > added_item > Dessert > added_item,false,3
Family Value Bundles > Menu > added_item,false,3
Appetizers > Menu > Appetizers > Sauces & Sides,false,3
viewed_favourite_store > Drinks > added_item > Drinks > added_item > Appetizers,false,3
Menu > added_item > Menu > added_item > Menu > Sauces & Sides,false,3
added_item > Sauces & Sides > added_item > Sauces & Sides > added_item,false,3
Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item,false,3
Appetizers > Dessert > Menu > Appetizers,false,3
added_item > viewed_favourite_store > added_item,false,3
Appetizers > Menu > Appetizers > added_item > Menu > added_item,false,3
Quick_Reorder > Menu > added_item > Drinks > added_item,false,3
Menu > Family Value Bundles > Menu > Appetizers,false,3
Menu > Kids Menu > Sauces & Sides > Appetizers,false,3
Quick_Reorder > viewed_favourite_store > Quick_Reorder > viewed_favourite_store,false,3
viewed_favourite_store > Menu > Appetizers > viewed_favourite_store > Menu,false,3
Menu > added_item > Drinks > added_item > Drinks > added_item,false,3
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu > added_item > viewed_favourite_store,false,3
Quick_Reorder > Menu > Menu Extras,false,3
Sauces & Sides > Appetizers > Drinks,false,3
Menu > Kids Menu >  > Menu,false,3
Menu > added_item > Kids Menu > added_item > Menu > added_item,false,3
viewed_favourite_store > Menu > Appetizers > Dessert,false,3
Quick_Reorder > Appetizers > added_item > Menu,false,3
added_item > Menu Extras,false,3
Quick_Reorder > viewed_favourite_store > Menu > Kids Menu > Menu,false,3
Quick_Reorder > Menu > Kids Menu,false,3
Appetizers > Menu > Appetizers > Menu > added_item,false,3
Menu > added_item > Sauces & Sides > added_item > Appetizers > added_item,false,3
viewed_favourite_store > Menu > added_item > Menu > Appetizers > added_item > Menu > added_item,false,3
Menu > Sauces & Sides > added_item,false,3
Appetizers > Menu > Drinks > Appetizers,false,3
Kids Menu > added_item > Menu > Appetizers,false,3
Menu > Appetizers > Menu > Appetizers > Menu > added_item,false,3
viewed_favourite_store > added_item > viewed_favourite_store > Menu,false,3
Drinks > Menu > Sauces & Sides,false,3
Appetizers > added_item > Appetizers > Menu > added_item > Menu > added_item,false,3
Menu > added_item > Dessert > Menu,false,3
Quick_Reorder > Appetizers > Menu > Dessert,false,3
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > added_item > viewed_favourite_store,false,3
viewed_favourite_store > added_item > Sauces & Sides,false,3
Appetizers > added_item > Kids Menu > added_item > Kids Menu > added_item,false,3
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Appetizers > added_item,false,3
Menu > Appetizers > added_item > Appetizers > Menu,false,3
 > Dessert,false,3
Quick_Reorder > viewed_favourite_store > Menu > Sauces & Sides > Menu,false,3
Appetizers > added_item > Menu > added_item > Menu > Sauces & Sides,false,3
Kids Menu > Menu > added_item > Appetizers > added_item,false,3
viewed_favourite_store > Appetizers > Menu > Dessert > Menu,false,3
Menu > added_item > Menu > Kids Menu > added_item,false,3
Sauces & Sides > Dessert,false,3
Menu > added_item > Menu > added_item > Dessert > Appetizers > added_item,false,3
Menu > Menu Extras > Appetizers > Menu,false,3
viewed_favourite_store > Drinks > added_item > Menu,false,3
viewed_favourite_store > Appetizers > Family Value Bundles,false,3
viewed_favourite_store > Menu > added_item > Menu > added_item > viewed_favourite_store > Menu > added_item,false,3
viewed_favourite_store > Appetizers > Drinks > Menu,false,3
Appetizers > Drinks > Menu > Appetizers,false,3
Appetizers > added_item > Menu > Kids Menu,false,3
viewed_favourite_store > Appetizers > added_item > Appetizers > Menu,false,3
Menu >  > Sauces & Sides,false,3
Menu > added_item > viewed_favourite_store > Menu > added_item,false,3
Appetizers > added_item > Menu > Appetizers > added_item > Menu,false,3
Menu >  > added_item,false,3
Menu > added_item > Menu > Drinks,false,3
added_item > Menu > Sauces & Sides,false,3
Quick_Reorder > Sauces & Sides > Menu,false,3
Drinks > Dessert > Appetizers > Menu,false,3
viewed_favourite_store > Menu > added_item > Kids Menu > added_item > Appetizers > added_item,false,3
Drinks > Appetizers > Drinks > Menu,false,3
Sauces & Sides > Menu > Appetizers > Menu > Appetizers,false,3
Menu > added_item > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item,false,3
viewed_favourite_store > Menu > added_item > Sauces & Sides > Appetizers,false,3
added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item,false,3
Appetizers > Kids Menu > Sauces & Sides > Menu,false,3
Kids Menu > added_item > Kids Menu > added_item > Menu > added_item,false,3
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item,false,3
Menu > added_item > Sauces & Sides > added_item > Drinks,false,3
Menu Extras > ,false,3
added_item > Kids Menu > added_item > Kids Menu > added_item,false,3
Menu > Sauces & Sides > Menu > Dessert,false,3
Family Value Bundles > Kids Menu,false,3
viewed_favourite_store > Dessert > added_item > Dessert,false,3
Drinks > Menu > Dessert,false,3
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Sauces & Sides > added_item,false,3
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Dessert > added_item,false,3
Menu > Dessert > Menu > added_item,false,3
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > Menu > added_item,false,3
Kids Menu > added_item > Menu > added_item > Menu > added_item,false,3
 > Menu > Appetizers > Menu,false,3
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > added_item > Appetizers,false,3
